2022-02-17
7020   2021-07-20   inurl:/psp/ intext:"ORACLE PEOPLESOFT"   Sarmad Khan   Pages Containing Login Portals   These are login pages for various services. Consider them the front door of a websites more sensitive functions.
7015   2021-07-02   intitle:"XVR LOGIN" inurl:"/login.rsp"   Alexandros Pappas   Pages Containing Login Portals   These are login pages for various services. Consider them the front door of a websites more sensitive functions.
7013   2021-07-02   inurl:/web-ftp.cgi   Alexandros Pappas   Pages Containing Login Portals   These are login pages for various services. Consider them the front door of a websites more sensitive functions.
7017   2021-07-02   inurl:"serverpush.htm" "IP Camera" intext:"Foscam"   Neha Singh   Various Online Devices   This category contains things like printers, video cameras, and all sorts of cool things found on the web with Google.
7012   2021-07-02   intitle:"ZAP Scanning Report" + "Alert Detail"   Alexandros Pappas   Network or Vulnerability Data   These pages contain such things as firewall logs, honeypot logs, network information, IDS logs... All sorts of fun stuff!
7016   2021-07-02   intitle:"iMana 200 login"   s Thakur   Pages Containing Login Portals   These are login pages for various services. Consider them the front door of a websites more sensitive functions.
7014   2021-07-02   intitle:"index of" "/configs"   Alexandros Pappas   Sensitive Directories   Googles collection of web sites sharing sensitive directories. The files contained in here will vary from sensitive to über-secret!
7009   2021-06-25   intitle:"Plesk" inurl:"/login_up.php3" "Parallels IP Holdings GmbH"   Mugdha Peter Bansode   Pages Containing Login Portals   These are login pages for various services. Consider them the front door of a websites more sensitive functions.
7008   2021-06-25   inurl:"/sslvpn_logon.shtml" intitle:"User Authentication" "WatchGuard Technologies"   Mugdha Peter Bansode   Pages Containing Login Portals   These are login pages for various services. Consider them the front door of a websites more sensitive functions.
7010   2021-06-25   inurl /editor/filemanager/connectors/uploadtest.html   Alexandros Pappas   Vulnerable Servers   These searches reveal servers with specific vulnerabilities. These are found in a different way than the searches found in the &quot;Vulnerable Files&quot; section.
7011   2021-06-25   intitle:"ISPConfig" "Powered by ISPConfig" "login"   Mugdha Peter Bansode   Pages Containing Login Portals   These are login pages for various services. Consider them the front door of a websites more sensitive functions.
7007   2021-06-18   intitle:"login - otrs" "Login" "Powered by OTRS"   Mugdha Peter Bansode   Pages Containing Login Portals   These are login pages for various services. Consider them the front door of a websites more sensitive functions.
7005   2021-06-11   intitle:"Schneider Electric Telecontrol - Industrial Web Control" intext:"Xflow "   Mugdha Peter Bansode   Pages Containing Login Portals   These are login pages for various services. Consider them the front door of a websites more sensitive functions.
7003   2021-06-11   inurl:/wp-content/uploads/ "phpMyAdmin SQL Dump"   Robotshell   Files Containing Juicy Info   No usernames or passwords, but interesting stuff none the less.
7001   2021-06-11   intitle:"Webmodule" inurl:"/webmodule-ee/login.seam" "Version"   Mugdha Peter Bansode   Pages Containing Login Portals   These are login pages for various services. Consider them the front door of a websites more sensitive functions.
7004   2021-06-11   inurl:/wp-content/uploads/wpdm-cache   Aftab Alam   Files Containing Juicy Info   No usernames or passwords, but interesting stuff none the less.
7006   2021-06-11   site:*/phpmyadmin/server_databases.php   Reza Abasi   Files Containing Juicy Info   No usernames or passwords, but interesting stuff none the less.
7002   2021-06-11   intitle:"GLPI - Аутентификация" intext:"GLPI Copyright"   Mugdha Peter Bansode   Pages Containing Login Portals   These are login pages for various services. Consider them the front door of a websites more sensitive functions.
6997   2021-06-09   inurl:phpmyadmin/sql.php?server=1   Reza Abasi   Files Containing Juicy Info   No usernames or passwords, but interesting stuff none the less.
6998   2021-06-09   inurl:wp-content/plugins/Ultimate-member   cleverfox   Advisories and Vulnerabilities   These searches locate vulnerable servers. These searches are often generated from various security advisory posts, and in many cases are product or version-specific.
6996   2021-06-09   site:*/phpmyadmin/server_privileges.php   Reza Abasi   Files Containing Juicy Info   No usernames or passwords, but interesting stuff none the less.
6999   2021-06-09   inurl:ALFA_DATA intitle:"index of"   Snowglobe_io   Files Containing Juicy Info   No usernames or passwords, but interesting stuff none the less.
6995   2021-06-09   intitle:"Welcome to WildFly" intext:"Administration Console"   Mugdha Peter Bansode   Web Server Detection   These links demonstrate Googles awesome ability to profile web servers.
7000   2021-06-09   inurl:/wp-content/plugins/wpdiscuz/   Alexandros Pappas   Advisories and Vulnerabilities   These searches locate vulnerable servers. These searches are often generated from various security advisory posts, and in many cases are product or version-specific.
6986   2021-06-07   site:*/phpmyadmin/server_sql.php   Reza Abasi   Files Containing Juicy Info   No usernames or passwords, but interesting stuff none the less.
6992   2021-06-07   intitle:LANCOM "A webbrowser with active JavaScript support is required."   Anmol K Sachan   Various Online Devices   This category contains things like printers, video cameras, and all sorts of cool things found on the web with Google.
6989   2021-06-07   intitle:"myhome" intext:"Tilgin. All rights reserved. Copyright and Trademark."   J. Igor Melo   Various Online Devices   This category contains things like printers, video cameras, and all sorts of cool things found on the web with Google.
6990   2021-06-07   intitle:"Icecast Streaming Media Server"   J. Igor Melo   Web Server Detection   These links demonstrate Googles awesome ability to profile web servers.
6988   2021-06-07   intitle:"Viewer for Samsung NVR"   Cuma KURT   Pages Containing Login Portals   These are login pages for various services. Consider them the front door of a websites more sensitive functions.
6993   2021-06-07   intitle:"Ubiquiti" intext:"Please login to manage your wireless device."   J. Igor Melo   Pages Containing Login Portals   These are login pages for various services. Consider them the front door of a websites more sensitive functions.
6987   2021-06-07   intitle:"Huawei Inner Web"   J. Igor Melo   Pages Containing Login Portals   These are login pages for various services. Consider them the front door of a websites more sensitive functions.
6991   2021-06-07   "Yeastar Information Technology Co., Ltd. All Rights Reserved." -yeastar.com   J. Igor Melo   Pages Containing Login Portals   These are login pages for various services. Consider them the front door of a websites more sensitive functions.
6994   2021-06-07   intitle:("Canon" + "series Network Configuration" "Basic Information") + "JavaScript is not enabled"   Alexandros Pappas   Various Online Devices   This category contains things like printers, video cameras, and all sorts of cool things found on the web with Google.
6985   2021-06-03   inurl:"/web/guest/en/websys/webArch/mainFrame.cgi"   J. Igor Melo   Various Online Devices   This category contains things like printers, video cameras, and all sorts of cool things found on the web with Google.
6983   2021-06-03   site:.gov.co intitle:Index of   Om Satyarthi   Files Containing Juicy Info   No usernames or passwords, but interesting stuff none the less.
6980   2021-06-03   intitle:"Scalance web management" "Switch to insecure HTTP"   Mugdha Peter Bansode   Pages Containing Login Portals   These are login pages for various services. Consider them the front door of a websites more sensitive functions.
6982   2021-06-03   intitle:"3CX Phone System Management Console"   J. Igor Melo   Various Online Devices   This category contains things like printers, video cameras, and all sorts of cool things found on the web with Google.
6981   2021-06-03   intitle:"Solar-Log™" intext:"Build Revision"   Mugdha Peter Bansode   Various Online Devices   This category contains things like printers, video cameras, and all sorts of cool things found on the web with Google.
6984   2021-06-03   intitle:"Login" inurl:web/frame/login.html?ssl=   J. Igor Melo   Pages Containing Login Portals   These are login pages for various services. Consider them the front door of a websites more sensitive functions.
6975   2021-06-01   intitle:"::: ACEmanager :::"   J. Igor Melo   Various Online Devices   This category contains things like printers, video cameras, and all sorts of cool things found on the web with Google.
6973   2021-06-01   "NETGEAR, Inc. All rights reserved" intitle:"Netgear Prosafe Plus Switch"   J. Igor Melo   Various Online Devices   This category contains things like printers, video cameras, and all sorts of cool things found on the web with Google.
6976   2021-06-01   intext:"CAD Media Log"   Issac Briones   Sensitive Directories   Googles collection of web sites sharing sensitive directories. The files contained in here will vary from sensitive to über-secret!
6977   2021-06-01   intitle:"Camera Status" inurl:/control/   Anmol K Sachan   Various Online Devices   This category contains things like printers, video cameras, and all sorts of cool things found on the web with Google.
6974   2021-06-01   intitle:"Remote UI" intext:"Printer status"   Mugdha Peter Bansode   Various Online Devices   This category contains things like printers, video cameras, and all sorts of cool things found on the web with Google.
6972   2021-06-01   intitle:"WF Series" inurl:PRTINFO.html   Anmol K Sachan   Various Online Devices   This category contains things like printers, video cameras, and all sorts of cool things found on the web with Google.
6971   2021-06-01   "Username" "Password" "ZTE Corporation. All rights reserved."   J. Igor Melo   Various Online Devices   This category contains things like printers, video cameras, and all sorts of cool things found on the web with Google.
6979   2021-06-01   inurl:"/wp-content/plugins/123ContactForm   Rutvik Jaini   Advisories and Vulnerabilities   These searches locate vulnerable servers. These searches are often generated from various security advisory posts, and in many cases are product or version-specific.
6978   2021-06-01   inurl:wp-content/plugins/1-flash-gallery   Rutvik Jaini   Advisories and Vulnerabilities   These searches locate vulnerable servers. These searches are often generated from various security advisory posts, and in many cases are product or version-specific.
6961   2021-05-28   Zenario CMS Login Page   Harsh Mukeshbhai Joshi   Pages Containing Login Portals   These are login pages for various services. Consider them the front door of a websites more sensitive functions.
6963   2021-05-28   intitle:"index of" intext:"senha"   Aniket Prabhakar   Files Containing Juicy Info   No usernames or passwords, but interesting stuff none the less.
6967   2021-05-28   intitle:"ONU" intext:"Please login to continue..."   J. Igor Melo   Pages Containing Login Portals   These are login pages for various services. Consider them the front door of a websites more sensitive functions.
6964   2021-05-28   intitle:"Dell OpenManage Switch Administrator" intext:"Type in Username and Password, then click OK"   J. Igor Melo   Various Online Devices   This category contains things like printers, video cameras, and all sorts of cool things found on the web with Google.
6962   2021-05-28   inurl:/index.php/admin/authentication/ intext:clave   Aniket Prabhakar   Pages Containing Login Portals   These are login pages for various services. Consider them the front door of a websites more sensitive functions.
6968   2021-05-28   allintext:"*.@gmail.com" OR "password" OR "username" filetype:xlsx   Sanem Sudheendra   Files Containing Passwords   PASSWORDS!!! Google found PASSWORDS!
6970   2021-05-28   intitle:"webcamxp" "Flash JPEG Stream"   Anmol K Sachan   Various Online Devices   This category contains things like printers, video cameras, and all sorts of cool things found on the web with Google.
6960   2021-05-28   intitle:"supra IPC"   J. Igor Melo   Various Online Devices   This category contains things like printers, video cameras, and all sorts of cool things found on the web with Google.
6965   2021-05-28   intext:"Powered by Synnefo"   Aftab Alam   Pages Containing Login Portals   These are login pages for various services. Consider them the front door of a websites more sensitive functions.
6969   2021-05-28   intitle:"Alarm Panel" intext:"Climax Tech. Co., Ltd."   J. Igor Melo   Various Online Devices   This category contains things like printers, video cameras, and all sorts of cool things found on the web with Google.
6966   2021-05-28   inurl:EMSWebClient/Login.aspx   Md Anzaruddin   Pages Containing Login Portals   These are login pages for various services. Consider them the front door of a websites more sensitive functions.
6958   2021-05-25   intitle:"index of" "/.vscode"   Hilary Soita   Sensitive Directories   Googles collection of web sites sharing sensitive directories. The files contained in here will vary from sensitive to über-secret!
6959   2021-05-25   inurl:"wp-content/plugins/wp-super-edit/superedit/" | inurl:"wp-content/plugins/wp-super-edit/superedit/tinymce_plugins/mse/fckeditor/editor/filemanager/upload/"   Alexandros Pappas   Advisories and Vulnerabilities   These searches locate vulnerable servers. These searches are often generated from various security advisory posts, and in many cases are product or version-specific.
6955   2021-05-25   intitle:LANCOM intitle:login "LANCOM Systems GmbH"   Anmol K Sachan   Pages Containing Login Portals   These are login pages for various services. Consider them the front door of a websites more sensitive functions.
6954   2021-05-25   inurl:"web/database/selector"   Hilary Soita   Web Server Detection   These links demonstrate Googles awesome ability to profile web servers.
6956   2021-05-25   intitle:"Test Page for the HTTP Server on Fedora"   J. Igor Melo   Web Server Detection   These links demonstrate Googles awesome ability to profile web servers.
6953   2021-05-25   inurl:/portal/indicate intitle:Remote UI   Saptarshi Chatterjee   Various Online Devices   This category contains things like printers, video cameras, and all sorts of cool things found on the web with Google.
6957   2021-05-25   inurl:mobile.html intitle:webcamXP   Anmol K Sachan   Various Online Devices   This category contains things like printers, video cameras, and all sorts of cool things found on the web with Google.
6947   2021-05-21   intitle:"Web Client for DVR"   J. Igor Melo   Various Online Devices   This category contains things like printers, video cameras, and all sorts of cool things found on the web with Google.
6949   2021-05-21   intitle:"Server Backup Manager SE"   J. Igor Melo   Web Server Detection   These links demonstrate Googles awesome ability to profile web servers.
6950   2021-05-21   intitle:"Intelbras" site:*/index.html   J. Igor Melo   Various Online Devices   This category contains things like printers, video cameras, and all sorts of cool things found on the web with Google.
6951   2021-05-21   intitle:"Plesk Obsidian" inurl:login_up.php   J. Igor Melo   Pages Containing Login Portals   These are login pages for various services. Consider them the front door of a websites more sensitive functions.
6952   2021-05-21   "Name" "Password" intitle:"Business LAN"   J. Igor Melo   Pages Containing Login Portals   These are login pages for various services. Consider them the front door of a websites more sensitive functions.
6948   2021-05-21   intitle:"SOGo" site:webmail.*   J. Igor Melo   Web Server Detection   These links demonstrate Googles awesome ability to profile web servers.
6946   2021-05-21   intext:"LANCOM 1781VA (over ISDN)"   J. Igor Melo   Various Online Devices   This category contains things like printers, video cameras, and all sorts of cool things found on the web with Google.
6945   2021-05-18   "Cisco Systems, Inc. All Rights Reserved." -cisco.com filetype:jsp   J. Igor Melo   Web Server Detection   These links demonstrate Googles awesome ability to profile web servers.
6942   2021-05-18   intitle:"OpenWrt - LuCI" intext:"Powered by LuCI | OpenWrt"   Mugdha Peter Bansode   Pages Containing Login Portals   These are login pages for various services. Consider them the front door of a websites more sensitive functions.
6944   2021-05-18   intitle:"Device(" intext:"ActiveX Mode (For IE Browser)"   J. Igor Melo   Various Online Devices   This category contains things like printers, video cameras, and all sorts of cool things found on the web with Google.
6941   2021-05-18   "Saferoads VMS" "login"   Strontium   Pages Containing Login Portals   These are login pages for various services. Consider them the front door of a websites more sensitive functions.
6940   2021-05-18   intitle:HP LASERJET PRO MFP inurl:/SSI/index.htm   Anmol K Sachan   Various Online Devices   This category contains things like printers, video cameras, and all sorts of cool things found on the web with Google.
6943   2021-05-18   filetype:axd inurl:/elmah.axd   Prajwal Khante   Web Server Detection   These links demonstrate Googles awesome ability to profile web servers.
6939   2021-05-18   intitle:"Yealink" inurl:"servlet?m="   J. Igor Melo   Various Online Devices   This category contains things like printers, video cameras, and all sorts of cool things found on the web with Google.
6938   2021-05-18   intitle:"Gargoyle Router Management Utility" intext:"Enter Admin Password"   J. Igor Melo   Pages Containing Login Portals   These are login pages for various services. Consider them the front door of a websites more sensitive functions.
6933   2021-05-14   intitle:"GLPI - Authentication"   J. Igor Melo   Pages Containing Login Portals   These are login pages for various services. Consider them the front door of a websites more sensitive functions.
6936   2021-05-14   intitle:"Teampass" intext:"Server Time"   J. Igor Melo   Pages Containing Login Portals   These are login pages for various services. Consider them the front door of a websites more sensitive functions.
6930   2021-05-14   "Name" "Password" intitle:"LANCOM 1790VA"   J. Igor Melo   Various Online Devices   This category contains things like printers, video cameras, and all sorts of cool things found on the web with Google.
6934   2021-05-14   intext:clave inurl:admin.php   Aniket Prabhakar   Pages Containing Login Portals   These are login pages for various services. Consider them the front door of a websites more sensitive functions.
6937   2021-05-14   inurl:/PRESENTATION/BONJOUR intitle:Series   Anmol K Sachan   Various Online Devices   This category contains things like printers, video cameras, and all sorts of cool things found on the web with Google.
6932   2021-05-14   intitle:series "Note: It is recommended to communicate via HTTPS for entering an administrator password."   Anmol K Sachan   Various Online Devices   This category contains things like printers, video cameras, and all sorts of cool things found on the web with Google.
6935   2021-05-14   inurl:/PRESENTATION/PSWD   Anmol K Sachan   Various Online Devices   This category contains things like printers, video cameras, and all sorts of cool things found on the web with Google.
6931   2021-05-14   intitle:"Login" intext:"(Moka pot)" inurl:"login.php"   J. Igor Melo   Pages Containing Login Portals   These are login pages for various services. Consider them the front door of a websites more sensitive functions.
6929   2021-05-13   inurl:"/cgi-bin/luci" intext:"Authorization Required" intitle:"LuCI"   Shivani Arya   Various Online Devices   This category contains things like printers, video cameras, and all sorts of cool things found on the web with Google.
6925   2021-05-13   Google Dork: intitle:"ZM - Console"   Sohaib E.B.   Various Online Devices   This category contains things like printers, video cameras, and all sorts of cool things found on the web with Google.
6922   2021-05-13   inurl:/PRESENTATION/EPSONCONNECT   Anmol K Sachan   Various Online Devices   This category contains things like printers, video cameras, and all sorts of cool things found on the web with Google.
6923   2021-05-13   intext:@print.epsonconnect.com intitle:series   Anmol K Sachan   Various Online Devices   This category contains things like printers, video cameras, and all sorts of cool things found on the web with Google.
6926   2021-05-13   Google Dork: intitle:"ZM - System Log"   Sohaib E.B.   Various Online Devices   This category contains things like printers, video cameras, and all sorts of cool things found on the web with Google.
6924   2021-05-13   Google Dork: inurl:"/zm/index.php"   Sohaib E.B.   Pages Containing Login Portals   These are login pages for various services. Consider them the front door of a websites more sensitive functions.
6928   2021-05-13   allintext:"Copyright CANON INC" "iR-ADV"   Shivani Arya   Various Online Devices   This category contains things like printers, video cameras, and all sorts of cool things found on the web with Google.
6927   2021-05-13   inurl:/login/?referer=/admin/ intext:cradlepoint   Shivani Arya   Various Online Devices   This category contains things like printers, video cameras, and all sorts of cool things found on the web with Google.
6921   2021-05-06   inurl:/PRESENTATION/HTML/TOP/PRTINFO.HTML   Anmol K Sachan   Various Online Devices   This category contains things like printers, video cameras, and all sorts of cool things found on the web with Google.
6916   2021-05-03   intext:"Cisco Webui - Login" -www -cisco.com   Shezad Master   Pages Containing Login Portals   These are login pages for various services. Consider them the front door of a websites more sensitive functions.
6917   2021-05-03   intitle:"TOTOLINK" inurl:"/login.htm"   Shivani Arya   Pages Containing Login Portals   These are login pages for various services. Consider them the front door of a websites more sensitive functions.
6918   2021-05-03   intitle:"Current Network Status" "Nagios"   Alexandros Pappas   Web Server Detection   These links demonstrate Googles awesome ability to profile web servers.
6911   2021-05-03   intitle:"Gophish - Login"   Murat DEMİRCİ   Pages Containing Login Portals   These are login pages for various services. Consider them the front door of a websites more sensitive functions.
6908   2021-05-03   intitle:"Please Login" inurl:"/remote/login?lang=en"   J. Igor Melo   Pages Containing Login Portals   These are login pages for various services. Consider them the front door of a websites more sensitive functions.
6912   2021-05-03   inurl:sslvpn_logon.shtml   Simone Crema   Pages Containing Login Portals   These are login pages for various services. Consider them the front door of a websites more sensitive functions.
6915   2021-05-03   inurl:glpi intitle:"GLPI" site:.br   J3di M0nk   Pages Containing Login Portals   These are login pages for various services. Consider them the front door of a websites more sensitive functions.
6920   2021-05-03   "USB Port 1 (Public Data)" + "USB Port 2 (Public Data)" "Status" -pdf   Alexandros Pappas   Various Online Devices   This category contains things like printers, video cameras, and all sorts of cool things found on the web with Google.
6919   2021-05-03   intitle:"grafana" inurl:"/grafana/login" "Forgot your password"   Mugdha Peter Bansode   Pages Containing Login Portals   These are login pages for various services. Consider them the front door of a websites more sensitive functions.
6909   2021-05-03   intitle:"index of" intext:"client.key.pem"   Ketki Davda   Sensitive Directories   Googles collection of web sites sharing sensitive directories. The files contained in here will vary from sensitive to über-secret!
6914   2021-05-03   intitle:"ReACT Self-serve"   arnydo   Pages Containing Login Portals   These are login pages for various services. Consider them the front door of a websites more sensitive functions.
6913   2021-05-03   intitle:"Openstage IP Phone User" "IPv4" "DNS"   Alexandros Pappas   Various Online Devices   This category contains things like printers, video cameras, and all sorts of cool things found on the web with Google.
6910   2021-05-03   intitle:"LK IHC controller" intext:"LK IHC"   Mugdha Peter Bansode   Various Online Devices   This category contains things like printers, video cameras, and all sorts of cool things found on the web with Google.
6900   2021-04-30   inurl:ip_password.htm   Prakash   Various Online Devices   This category contains things like printers, video cameras, and all sorts of cool things found on the web with Google.
6906   2021-04-30   intitle:"NodeCore PoW Mining Pool" "NETWORK" "TYPE" "POOL ADDRESS" "FEE"   Mugdha Peter Bansode   Various Online Devices   This category contains things like printers, video cameras, and all sorts of cool things found on the web with Google.
6899   2021-04-30   intitle:"DD-WRT (build 21061) - Info"   Alexandros Pappas   Various Online Devices   This category contains things like printers, video cameras, and all sorts of cool things found on the web with Google.
6898   2021-04-30   intitle:"NetScaler AAA" inurl:logon/LogonPoint/tmindex.html   Alexandros Pappas   Pages Containing Login Portals   These are login pages for various services. Consider them the front door of a websites more sensitive functions.
6903   2021-04-30   intitle:"Web Client" inurl:"webcamera.html"   J. Igor Melo   Various Online Devices   This category contains things like printers, video cameras, and all sorts of cool things found on the web with Google.
6902   2021-04-30   intitle:"Miniweb Start Page" | "/CSS/Miniweb.css"   Brijesh Joshi   Web Server Detection   These links demonstrate Googles awesome ability to profile web servers.
6907   2021-04-30   intitle:"Login" inurl:"/simple/view/login.html"   J. Igor Melo   Various Online Devices   This category contains things like printers, video cameras, and all sorts of cool things found on the web with Google.
6905   2021-04-30   inurl:/DeviceInformation/View "Device Name"   Alexandros Pappas   Various Online Devices   This category contains things like printers, video cameras, and all sorts of cool things found on the web with Google.
6901   2021-04-30   intitle:"DSM mobile" intext:"Loading..."   J. Igor Melo   Various Online Devices   This category contains things like printers, video cameras, and all sorts of cool things found on the web with Google.
6904   2021-04-30   inurl:/Portal0000.htm   Brijesh Joshi   Web Server Detection   These links demonstrate Googles awesome ability to profile web servers.
6896   2021-04-28   inurl:ip_snmp.htm   Prakash   Various Online Devices   This category contains things like printers, video cameras, and all sorts of cool things found on the web with Google.
6897   2021-04-28   intitle:"Bosch Security Systems" "LIVEPAGE" + "SETTINGS" -.net -.com   Alexandros Pappas   Various Online Devices   This category contains things like printers, video cameras, and all sorts of cool things found on the web with Google.
6895   2021-04-28   inurl:"/domcfg.nsf" " Web Server Configuration"   Alexandros Pappas   Web Server Detection   These links demonstrate Googles awesome ability to profile web servers.
6893   2021-04-23   intitle:"iLo" "Hewlett Packard Enterprise Development" "Firmware Version" " Local user name:"   Mugdha Peter Bansode   Pages Containing Login Portals   These are login pages for various services. Consider them the front door of a websites more sensitive functions.
6891   2021-04-23   intitle:"Accueil WAMPSERVER" intext:"Configuration Serveur"   Mugdha Peter Bansode   Web Server Detection   These links demonstrate Googles awesome ability to profile web servers.
6892   2021-04-23   intext:"Please select your account" intext:"SSL Login"   J. Igor Melo   Pages Containing Login Portals   These are login pages for various services. Consider them the front door of a websites more sensitive functions.
6890   2021-04-23   intitle:"HD-Network Real Time Monitoring System" inurl:"/login.asp"   Mugdha Peter Bansode   Various Online Devices   This category contains things like printers, video cameras, and all sorts of cool things found on the web with Google.
6894   2021-04-23   intitle:"Milesight Network Camera" intext:"Language"   J. Igor Melo   Various Online Devices   This category contains things like printers, video cameras, and all sorts of cool things found on the web with Google.
6883   2021-04-19   intitle:"Sauter moduWeb - Login"   Mugdha Peter Bansode   Pages Containing Login Portals   These are login pages for various services. Consider them the front door of a websites more sensitive functions.
6884   2021-04-19   intitle:"Greentree eHR" "Employee Code"   Mugdha Peter Bansode   Pages Containing Login Portals   These are login pages for various services. Consider them the front door of a websites more sensitive functions.
6872   2021-04-19   intitle:"Login" intext:"Herospeed Technology"   Mugdha Peter Bansode   Pages Containing Login Portals   These are login pages for various services. Consider them the front door of a websites more sensitive functions.
6885   2021-04-19   intitle:"Payvand PACS"   Mugdha Peter Bansode   Pages Containing Login Portals   These are login pages for various services. Consider them the front door of a websites more sensitive functions.
6882   2021-04-19   intitle:"DIAM4 Login"   Mugdha Peter Bansode   Pages Containing Login Portals   These are login pages for various services. Consider them the front door of a websites more sensitive functions.
6870   2021-04-19   intitle:"Sys Name" System Summary Sensors   Alexandros Pappas   Various Online Devices   This category contains things like printers, video cameras, and all sorts of cool things found on the web with Google.
6879   2021-04-19   inurl:b2b/init.do   Javier Bernardo   Pages Containing Login Portals   These are login pages for various services. Consider them the front door of a websites more sensitive functions.
6878   2021-04-19   inurl:/wp-content/uploads/wp-file-manager-pro/fm_backup   Aftab Alam   Sensitive Directories   Googles collection of web sites sharing sensitive directories. The files contained in here will vary from sensitive to über-secret!
6880   2021-04-19   intitle:"Web user login"   Javier Bernardo   Pages Containing Login Portals   These are login pages for various services. Consider them the front door of a websites more sensitive functions.
6888   2021-04-19   "citsmart.local"   Alexandros Pappas   Advisories and Vulnerabilities   These searches locate vulnerable servers. These searches are often generated from various security advisory posts, and in many cases are product or version-specific.
6886   2021-04-19   intitle:"index of" "google-services.json"   Dinesh Kumar   Files Containing Juicy Info   No usernames or passwords, but interesting stuff none the less.
6881   2021-04-19   inurl:/wp-content/uploads/ ext:txt "username" AND "password" | "pwd" | "pw"   Aftab Alam   Files Containing Passwords   PASSWORDS!!! Google found PASSWORDS!
6887   2021-04-19   intitle:"Index of" ws_ftp.ini   Aman Srivastav   Files Containing Juicy Info   No usernames or passwords, but interesting stuff none the less.
6889   2021-04-19   site:*/net/net/protocol.html   Alexandros Pappas   Various Online Devices   This category contains things like printers, video cameras, and all sorts of cool things found on the web with Google.
6879   2021-04-19   inurl:b2b/init.do   Javier Bernardo   Pages Containing Login Portals   These are login pages for various services. Consider them the front door of a websites more sensitive functions.
6880   2021-04-19   intitle:"Web user login"   Javier Bernardo   Pages Containing Login Portals   These are login pages for various services. Consider them the front door of a websites more sensitive functions.
6883   2021-04-19   intitle:"Sauter moduWeb - Login"   Mugdha Peter Bansode   Pages Containing Login Portals   These are login pages for various services. Consider them the front door of a websites more sensitive functions.
6881   2021-04-19   inurl:/wp-content/uploads/ ext:txt "username" AND "password" | "pwd" | "pw"   Aftab Alam   Files Containing Passwords   PASSWORDS!!! Google found PASSWORDS!
6887   2021-04-19   intitle:"Index of" ws_ftp.ini   Aman Srivastav   Files Containing Juicy Info   No usernames or passwords, but interesting stuff none the less.
6886   2021-04-19   intitle:"index of" "google-services.json"   Dinesh Kumar   Files Containing Juicy Info   No usernames or passwords, but interesting stuff none the less.
6869   2021-04-13   inurl:pas_set_menu.html   Alexandros Pappas   Various Online Devices   This category contains things like printers, video cameras, and all sorts of cool things found on the web with Google.
6862   2021-04-13   inurl:/wp-content/uploads/wp-file-manager-pro   Aditya Bhosale   Sensitive Directories   Googles collection of web sites sharing sensitive directories. The files contained in here will vary from sensitive to über-secret!
6865   2021-04-13   intitle:"Saia PCD Web-Server"   Mugdha Peter Bansode   Various Online Devices   This category contains things like printers, video cameras, and all sorts of cool things found on the web with Google.
6863   2021-04-13   intitle:"Polycom Login" -.com   Alexandros Pappas   Various Online Devices   This category contains things like printers, video cameras, and all sorts of cool things found on the web with Google.
6864   2021-04-13   inurl:"/login.htm" "Hitron Technologies"   Mugdha Peter Bansode   Pages Containing Login Portals   These are login pages for various services. Consider them the front door of a websites more sensitive functions.
6861   2021-04-13   intitle:"Properties - Xerox WorkCentre" "Machine Model:" "Machine Name" -.com   Alexandros Pappas   Various Online Devices   This category contains things like printers, video cameras, and all sorts of cool things found on the web with Google.
6868   2021-04-13   intext:"Your client connection" + "Network name" + "Hardware address"   Alexandros Pappas   Files Containing Juicy Info   No usernames or passwords, but interesting stuff none the less.
6866   2021-04-13   intitle:"UniFi Video" "login" "NVR"   Mugdha Peter Bansode   Pages Containing Login Portals   These are login pages for various services. Consider them the front door of a websites more sensitive functions.
6867   2021-04-13   intitle:"NETSuveillance WEB"   Mugdha Peter Bansode   Various Online Devices   This category contains things like printers, video cameras, and all sorts of cool things found on the web with Google.
6860   2021-04-09   intitle:"Vodafone Vox UI" | intitle:"Residential Gateway Login"   Mugdha Peter Bansode   Various Online Devices   This category contains things like printers, video cameras, and all sorts of cool things found on the web with Google.
6859   2021-04-09   inurl:"/index.html" intitle:"Unitronics PLC"   Mugdha Peter Bansode   Various Online Devices   This category contains things like printers, video cameras, and all sorts of cool things found on the web with Google.
6858   2021-04-09   inurl:"/deltaweb/hmi_login.asp" intext:"login"   Mugdha Peter Bansode   Pages Containing Login Portals   These are login pages for various services. Consider them the front door of a websites more sensitive functions.
6857   2021-04-09   inurl:"/intouch-base/rest/nlogin" intitle:"InTouch"   Mugdha Peter Bansode   Various Online Devices   This category contains things like printers, video cameras, and all sorts of cool things found on the web with Google.
6856   2021-04-05   inurl:m_login.htm "Somfy"   Alexandros Pappas   Various Online Devices   This category contains things like printers, video cameras, and all sorts of cool things found on the web with Google.
6855   2021-04-05   intext:"Inserire il proprio codice per accedere al sistema" "Inserire codice"   Mugdha Peter Bansode   Various Online Devices   This category contains things like printers, video cameras, and all sorts of cool things found on the web with Google.
6853   2021-04-05   inurl:/javax.faces.resource/   Daniel Ashton   Web Server Detection   These links demonstrate Googles awesome ability to profile web servers.
6854   2021-04-05   intitle:"openHAB" intext:"Welcome to openHAB" "Basic UI" "Paper UI"   Mugdha Peter Bansode   Various Online Devices   This category contains things like printers, video cameras, and all sorts of cool things found on the web with Google.
